us-west-1,cartservice,cartservice@POST@/hipstershop.CartService/GetCart,cartservice@POST@/hipstershop.CartService/GetCart,4.468562778679054e-06
us-west-1,cartservice,cartservice@POST@/hipstershop.CartService/GetCart,intercept,-0.2068279136576367
us-west-1,checkoutservice,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder,0.00030158339914226575
us-west-1,checkoutservice,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder,intercept,-148.72216470075128
us-west-1,sslateingress,sslateingress@POST@/cart/checkout,sslateingress@POST@/cart/checkout,0.0006464008836410134
us-west-1,sslateingress,sslateingress@POST@/cart/checkout,intercept,-541.0051393679083
us-west-1,shippingservice,shippingservice@POST@/hipstershop.ShippingService/ShipOrder,shippingservice@POST@/hipstershop.ShippingService/ShipOrder,4.626206220543217e-06
us-west-1,shippingservice,shippingservice@POST@/hipstershop.ShippingService/ShipOrder,intercept,-2.0073491448565006
us-west-1,emailservice,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation,1.1816864487764507e-05
us-west-1,emailservice,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation,intercept,-8.846655255369775
us-west-1,paymentservice,paymentservice@POST@/hipstershop.PaymentService/Charge,paymentservice@POST@/hipstershop.PaymentService/Charge,6.5608052375072145e-06
us-west-1,paymentservice,paymentservice@POST@/hipstershop.PaymentService/Charge,intercept,-3.9311643407674555
us-west-1,recommendationservice,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations,8.486159010501254e-05
us-west-1,recommendationservice,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations,intercept,-89.97464611972535
us-west-1,frontend,frontend@POST@/cart/checkout,frontend@POST@/cart/checkout,0.0005530996465055402
us-west-1,frontend,frontend@POST@/cart/checkout,intercept,-399.099330729316


us-east-1,cartservice,cartservice@POST@/hipstershop.CartService/GetCart,cartservice@POST@/hipstershop.CartService/GetCart,4.468562778679054e-06
us-east-1,cartservice,cartservice@POST@/hipstershop.CartService/GetCart,intercept,-0.2068279136576367
us-east-1,checkoutservice,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder,0.00030158339914226575
us-east-1,checkoutservice,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder,intercept,-148.72216470075128
us-east-1,sslateingress,sslateingress@POST@/cart/checkout,sslateingress@POST@/cart/checkout,0.0006464008836410134
us-east-1,sslateingress,sslateingress@POST@/cart/checkout,intercept,-541.0051393679083
us-east-1,shippingservice,shippingservice@POST@/hipstershop.ShippingService/ShipOrder,shippingservice@POST@/hipstershop.ShippingService/ShipOrder,4.626206220543217e-06
us-east-1,shippingservice,shippingservice@POST@/hipstershop.ShippingService/ShipOrder,intercept,-2.0073491448565006
us-east-1,emailservice,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation,1.1816864487764507e-05
us-east-1,emailservice,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation,intercept,-8.846655255369775
us-east-1,paymentservice,paymentservice@POST@/hipstershop.PaymentService/Charge,paymentservice@POST@/hipstershop.PaymentService/Charge,6.5608052375072145e-06
us-east-1,paymentservice,paymentservice@POST@/hipstershop.PaymentService/Charge,intercept,-3.9311643407674555
us-east-1,recommendationservice,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations,8.486159010501254e-05
us-east-1,recommendationservice,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations,intercept,-89.97464611972535
us-east-1,frontend,frontend@POST@/cart/checkout,frontend@POST@/cart/checkout,0.0005530996465055402
us-east-1,frontend,frontend@POST@/cart/checkout,intercept,-399.099330729316


us-central-1,cartservice,cartservice@POST@/hipstershop.CartService/GetCart,cartservice@POST@/hipstershop.CartService/GetCart,4.468562778679054e-06
us-central-1,cartservice,cartservice@POST@/hipstershop.CartService/GetCart,intercept,-0.2068279136576367
us-central-1,checkoutservice,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder,0.00030158339914226575
us-central-1,checkoutservice,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder,intercept,-148.72216470075128
us-central-1,sslateingress,sslateingress@POST@/cart/checkout,sslateingress@POST@/cart/checkout,0.0006464008836410134
us-central-1,sslateingress,sslateingress@POST@/cart/checkout,intercept,-541.0051393679083
us-central-1,shippingservice,shippingservice@POST@/hipstershop.ShippingService/ShipOrder,shippingservice@POST@/hipstershop.ShippingService/ShipOrder,4.626206220543217e-06
us-central-1,shippingservice,shippingservice@POST@/hipstershop.ShippingService/ShipOrder,intercept,-2.0073491448565006
us-central-1,emailservice,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation,1.1816864487764507e-05
us-central-1,emailservice,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation,intercept,-8.846655255369775
us-central-1,paymentservice,paymentservice@POST@/hipstershop.PaymentService/Charge,paymentservice@POST@/hipstershop.PaymentService/Charge,6.5608052375072145e-06
us-central-1,paymentservice,paymentservice@POST@/hipstershop.PaymentService/Charge,intercept,-3.9311643407674555
us-central-1,recommendationservice,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations,8.486159010501254e-05
us-central-1,recommendationservice,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations,intercept,-89.97464611972535
us-central-1,frontend,frontend@POST@/cart/checkout,frontend@POST@/cart/checkout,0.0005530996465055402
us-central-1,frontend,frontend@POST@/cart/checkout,intercept,-399.099330729316


us-south-1,cartservice,cartservice@POST@/hipstershop.CartService/GetCart,cartservice@POST@/hipstershop.CartService/GetCart,4.468562778679054e-06
us-south-1,cartservice,cartservice@POST@/hipstershop.CartService/GetCart,intercept,-0.2068279136576367
us-south-1,checkoutservice,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder,0.00030158339914226575
us-south-1,checkoutservice,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder,intercept,-148.72216470075128
us-south-1,sslateingress,sslateingress@POST@/cart/checkout,sslateingress@POST@/cart/checkout,0.0006464008836410134
us-south-1,sslateingress,sslateingress@POST@/cart/checkout,intercept,-541.0051393679083
us-south-1,shippingservice,shippingservice@POST@/hipstershop.ShippingService/ShipOrder,shippingservice@POST@/hipstershop.ShippingService/ShipOrder,4.626206220543217e-06
us-south-1,shippingservice,shippingservice@POST@/hipstershop.ShippingService/ShipOrder,intercept,-2.0073491448565006
us-south-1,emailservice,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation,1.1816864487764507e-05
us-south-1,emailservice,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation,intercept,-8.846655255369775
us-south-1,paymentservice,paymentservice@POST@/hipstershop.PaymentService/Charge,paymentservice@POST@/hipstershop.PaymentService/Charge,6.5608052375072145e-06
us-south-1,paymentservice,paymentservice@POST@/hipstershop.PaymentService/Charge,intercept,-3.9311643407674555
us-south-1,recommendationservice,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations,8.486159010501254e-05
us-south-1,recommendationservice,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations,intercept,-89.97464611972535
us-south-1,frontend,frontend@POST@/cart/checkout,frontend@POST@/cart/checkout,0.0005530996465055402
us-south-1,frontend,frontend@POST@/cart/checkout,intercept,-399.099330729316

















us-west-1,frontend,frontend@POST@/cart,frontend@POST@/cart,2.4658518969996776e-06
us-west-1,frontend,frontend@POST@/cart,intercept,0.6910597027495876
us-west-1,cartservice,cartservice@POST@/hipstershop.CartService/AddItem,cartservice@POST@/hipstershop.CartService/AddItem,8.256959202380915e-07
us-west-1,cartservice,cartservice@POST@/hipstershop.CartService/AddItem,intercept,1.3684737975580943
us-west-1,productcatalogservice,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct,1.5529812085095305e-07
us-west-1,productcatalogservice,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct,intercept,0.8767966096508572
us-west-1,sslateingress,sslateingress@POST@/cart,sslateingress@POST@/cart,1.9189705661812586e-06
us-west-1,sslateingress,sslateingress@POST@/cart,intercept,1.6399234858129181


us-east-1,frontend,frontend@POST@/cart,frontend@POST@/cart,2.4658518969996776e-06
us-east-1,frontend,frontend@POST@/cart,intercept,0.6910597027495876
us-east-1,cartservice,cartservice@POST@/hipstershop.CartService/AddItem,cartservice@POST@/hipstershop.CartService/AddItem,8.256959202380915e-07
us-east-1,cartservice,cartservice@POST@/hipstershop.CartService/AddItem,intercept,1.3684737975580943
us-east-1,productcatalogservice,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct,1.5529812085095305e-07
us-east-1,productcatalogservice,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct,intercept,0.8767966096508572
us-east-1,sslateingress,sslateingress@POST@/cart,sslateingress@POST@/cart,1.9189705661812586e-06
us-east-1,sslateingress,sslateingress@POST@/cart,intercept,1.6399234858129181


us-south-1,frontend,frontend@POST@/cart,frontend@POST@/cart,2.4658518969996776e-06
us-south-1,frontend,frontend@POST@/cart,intercept,0.6910597027495876
us-south-1,cartservice,cartservice@POST@/hipstershop.CartService/AddItem,cartservice@POST@/hipstershop.CartService/AddItem,8.256959202380915e-07
us-south-1,cartservice,cartservice@POST@/hipstershop.CartService/AddItem,intercept,1.3684737975580943
us-south-1,productcatalogservice,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct,1.5529812085095305e-07
us-south-1,productcatalogservice,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct,intercept,0.8767966096508572
us-south-1,sslateingress,sslateingress@POST@/cart,sslateingress@POST@/cart,1.9189705661812586e-06
us-south-1,sslateingress,sslateingress@POST@/cart,intercept,1.6399234858129181


us-central-1,frontend,frontend@POST@/cart,frontend@POST@/cart,2.4658518969996776e-06
us-central-1,frontend,frontend@POST@/cart,intercept,0.6910597027495876
us-central-1,cartservice,cartservice@POST@/hipstershop.CartService/AddItem,cartservice@POST@/hipstershop.CartService/AddItem,8.256959202380915e-07
us-central-1,cartservice,cartservice@POST@/hipstershop.CartService/AddItem,intercept,1.3684737975580943
us-central-1,productcatalogservice,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct,1.5529812085095305e-07
us-central-1,productcatalogservice,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct,intercept,0.8767966096508572
us-central-1,sslateingress,sslateingress@POST@/cart,sslateingress@POST@/cart,1.9189705661812586e-06
us-central-1,sslateingress,sslateingress@POST@/cart,intercept,1.6399234858129181